,ProductID,X,Y,Stock,ProductName,Category,Gender,ProductLine,Weight,Size,PackSize,ProductType
788,1499,13,34,1.0,S-TEEP10S,Thongs,Women's Panties,Underwear,145,S,Dozen,TEEP10S
789,1500,13,35,130.0,M-TIEE50S,Thongs,Women's Panties,Underwear,97,M,Dozen,TIEE50S
790,1501,13,36,1.0,S-TIA83,Thongs,Women's Panties,Underwear,142,S,Dozen,TIA83
791,1502,13,37,5.0,M-TIA83,Thongs,Women's Panties,Underwear,93,M,Dozen,TIA83
792,1503,13,38,52.0,S-TA1050S,Thongs,Women's Panties,Underwear,130,S,Dozen,TA1050S
793,1504,13,39,60.0,S-THB89S,Thongs,Women's Panties,Underwear,154,S,Dozen,THB89S
794,1505,13,40,1.0,M-THB89S,Thongs,Women's Panties,Underwear,155,M,Dozen,THB89S
795,1506,13,41,51.0,M-TAB82,Thongs,Women's Panties,Underwear,168,M,Dozen,TAB82
796,1507,13,42,67.0,S-TAB82,Thongs,Women's Panties,Underwear,176,S,Dozen,TAB82
797,3551,13,43,30.0,M-TB4602Y,Thongs,Women's Panties,Underwear,170,M,Dozen,TB4602Y
798,3552,13,44,30.0,L-TB4602Y,Thongs,Women's Panties,Underwear,185,L,Dozen,TB4602Y
799,3553,13,45,19.0,M-TB4602PY,Thongs,Women's Panties,Underwear,175,M,Dozen,TB4602PY
800,3554,13,46,12.0,L-TB4602PY,Thongs,Women's Panties,Underwear,190,L,Dozen,TB4602PY
801,1580,13,47,345.0,S-TA1085S,Thongs,Women's Panties,Underwear,139,S,Dozen,TA1085S
802,1581,13,48,39.0,M-TA1085S,Thongs,Women's Panties,Underwear,163,M,Dozen,TA1085S
803,1582,13,49,1.0,S-TAB89,Thongs,Women's Panties,Underwear,150,S,Dozen,TAB89
804,1583,13,50,80.0,M-TAB89,Thongs,Women's Panties,Underwear,153,M,Dozen,TAB89
805,725,13,51,166.0,S-TA10,Thongs,Women's Panties,Underwear,141,S,Dozen,TA10
806,1605,13,52,11.0,M-TIEE1405S,Thongs,Women's Panties,Underwear,94,M,Dozen,TIEE1405S
807,726,13,53,261.0,S-TA1083,Thongs,Women's Panties,Underwear,125,S,Dozen,TA1083
808,1608,13,54,36.0,M-TB1015,Thongs,Women's Panties,Underwear,192,M,Dozen,TB1015
809,727,13,55,320.0,S-TA1085,Thongs,Women's Panties,Underwear,147,S,Dozen,TA1085
810,1611,13,56,26.0,M-TB1015S,Thongs,Women's Panties,Underwear,192,M,Dozen,TB1015S
811,1621,13,57,21.0,M-TIEE03,Thongs,Women's Panties,Underwear,84,M,Dozen,TIEE03
812,1622,14,0,34.0,M-TIEE03S,Thongs,Women's Panties,Underwear,90,M,Dozen,TIEE03S
813,3676,14,1,15.0,M-TB86,Thongs,Women's Panties,Underwear,185,M,Dozen,TB86
814,1652,14,2,36.0,M-TEE4600,Thongs,Women's Panties,Underwear,195,M,Dozen,TEE4600
815,1653,14,3,9.0,M-TEE4600S,Thongs,Women's Panties,Underwear,192,M,Dozen,TEE4600S
816,1655,14,4,41.0,M-TIB12,Thongs,Women's Panties,Underwear,108,M,Dozen,TIB12
817,1656,14,5,41.0,M-TIB12S,Thongs,Women's Panties,Underwear,114,M,Dozen,TIB12S
818,1664,14,6,18.0,S-TIEE1405S,Thongs,Women's Panties,Underwear,96,S,Dozen,TIEE1405S
819,1687,14,7,10.0,S-TIEE03,Thongs,Women's Panties,Underwear,102,S,Dozen,TIEE03
820,1688,14,8,10.0,S-TIEE03S,Thongs,Women's Panties,Underwear,96,S,Dozen,TIEE03S
821,1717,14,9,1.0,L-TA46,Thongs,Women's Panties,Underwear,216,L,Dozen,TA46
822,1718,14,10,21.0,L-TA46T,Thongs,Women's Panties,Underwear,216,L,Dozen,TA46T
823,1719,14,11,30.0,L-TA46D,Thongs,Women's Panties,Underwear,221,L,Dozen,TA46D
824,1720,14,12,42.0,L-TA46SD,Thongs,Women's Panties,Underwear,190,L,Dozen,TA46SD
825,1728,14,13,20.0,S-TEE4600,Thongs,Women's Panties,Underwear,174,S,Dozen,TEE4600
826,1729,14,14,2.0,L-TEE4600,Thongs,Women's Panties,Underwear,220,L,Dozen,TEE4600
827,1730,14,15,50.0,S-TEE4600S,Thongs,Women's Panties,Underwear,174,S,Dozen,TEE4600S
828,1731,14,16,60.0,L-TEE4600S,Thongs,Women's Panties,Underwear,220,L,Dozen,TEE4600S
829,3785,14,17,20.0,S-TB4626,Thongs,Women's Panties,Underwear,145,S,Dozen,TB4626
830,3786,14,18,20.0,M-TB4626,Thongs,Women's Panties,Underwear,150,M,Dozen,TB4626
831,3787,14,19,20.0,L-TB4626,Thongs,Women's Panties,Underwear,160,L,Dozen,TB4626
832,3788,14,20,20.0,S-TB4626S,Thongs,Women's Panties,Underwear,135,S,Dozen,TB4626S
833,3789,14,21,20.0,M-TB4626S,Thongs,Women's Panties,Underwear,155,M,Dozen,TB4626S
834,3790,14,22,20.0,L-TB4626S,Thongs,Women's Panties,Underwear,165,L,Dozen,TB4626S
835,1745,14,23,63.0,M-THB84S,Thongs,Women's Panties,Underwear,151,M,Dozen,THB84S
836,3799,14,24,30.0,S-TB4655,Thongs,Women's Panties,Underwear,160,S,Dozen,TB4655
837,3800,14,25,1.0,M-TB4655,Thongs,Women's Panties,Underwear,170,M,Dozen,TB4655
838,3801,14,26,30.0,L-TB4655,Thongs,Women's Panties,Underwear,185,L,Dozen,TB4655
839,1762,14,27,2.0,L-TA46S,Thongs,Women's Panties,Underwear,216,L,Dozen,TA46S
840,1763,14,28,63.0,L-TIB12,Thongs,Women's Panties,Underwear,125,L,Dozen,TIB12
841,1764,14,29,54.0,L-TIB12S,Thongs,Women's Panties,Underwear,126,L,Dozen,TIB12S
842,3819,14,30,33.0,S-TB4628D,Thongs,Women's Panties,Underwear,160,S,Dozen,TB4628D
843,3820,14,31,67.0,S-TB4628SD,Thongs,Women's Panties,Underwear,150,S,Dozen,TB4628SD
844,1777,14,32,65.0,L-TIB36,Thongs,Women's Panties,Underwear,116,L,Dozen,TIB36
845,1779,14,33,23.0,M-TIB36S,Thongs,Women's Panties,Underwear,105,M,Dozen,TIB36S
846,1780,14,34,11.0,M-TIB36,Thongs,Women's Panties,Underwear,115,M,Dozen,TIB36
847,3831,14,35,29.0,S-TB4665,Thongs,Women's Panties,Underwear,155,S,Dozen,TB4665
848,3832,14,36,30.0,M-TB4665,Thongs,Women's Panties,Underwear,165,M,Dozen,TB4665
849,3833,14,37,30.0,L-TB4665,Thongs,Women's Panties,Underwear,180,L,Dozen,TB4665
850,1811,14,38,5.0,S-TIB36S,Thongs,Women's Panties,Underwear,142,S,Dozen,TIB36S
851,3873,14,39,20.0,L-TB4643R,Thongs,Women's Panties,Underwear,210,L,Dozen,TB4643R
852,1826,14,40,5.0,M-TO23,Thongs,Women's Panties,Underwear,132,M,Dozen,TO23
853,1827,14,41,5.0,L-TO23,Thongs,Women's Panties,Underwear,204,L,Dozen,TO23
854,3874,14,42,4.0,L-TB4643SR,Thongs,Women's Panties,Underwear,220,L,Dozen,TB4643SR
855,3875,14,43,9.0,L-TB4643SZ,Thongs,Women's Panties,Underwear,205,L,Dozen,TB4643SZ
856,3876,14,44,20.0,L-TB4643Z,Thongs,Women's Panties,Underwear,210,L,Dozen,TB4643Z
857,1832,14,45,60.0,L-TIB36S,Thongs,Women's Panties,Underwear,110,L,Dozen,TIB36S
858,3886,14,46,20.0,M-TB4643R,Thongs,Women's Panties,Underwear,180,M,Dozen,TB4643R
859,3887,14,47,4.0,M-TB4643SR,Thongs,Women's Panties,Underwear,180,M,Dozen,TB4643SR
860,3888,14,48,9.0,M-TB4643SZ,Thongs,Women's Panties,Underwear,185,M,Dozen,TB4643SZ
861,3889,14,49,20.0,M-TB4643Z,Thongs,Women's Panties,Underwear,190,M,Dozen,TB4643Z
862,3893,14,50,30.0,XL-B4643R,Thongs,Women's Panties,Underwear,380,XL,Dozen,B4643R
863,3908,14,51,20.0,S-TB4643R,Thongs,Women's Panties,Underwear,165,S,Dozen,TB4643R
864,3909,14,52,20.0,S-TB4643SR,Thongs,Women's Panties,Underwear,170,S,Dozen,TB4643SR
865,3910,14,53,1.0,S-TB4643SZ,Thongs,Women's Panties,Underwear,165,S,Dozen,TB4643SZ
866,3911,14,54,20.0,S-TB4643Z,Thongs,Women's Panties,Underwear,165,S,Dozen,TB4643Z
867,3922,14,55,16.0,S-TB4695,Thongs,Women's Panties,Underwear,165,S,Dozen,TB4695
868,3923,14,56,20.0,M-TB4695,Thongs,Women's Panties,Underwear,165,M,Dozen,TB4695
869,3924,14,57,20.0,L-TB4695,Thongs,Women's Panties,Underwear,205,L,Dozen,TB4695
870,3932,15,0,10.0,L-TB4642V,Thongs,Women's Panties,Underwear,210,L,Dozen,TB4642V
871,3939,15,1,10.0,M-TB4642SV,Thongs,Women's Panties,Underwear,195,M,Dozen,TB4642SV
872,3940,15,2,10.0,M-TB4642V,Thongs,Women's Panties,Underwear,180,M,Dozen,TB4642V
873,3947,15,3,3.0,S-TB4642SV,Thongs,Women's Panties,Underwear,165,S,Dozen,TB4642SV
874,3948,15,4,10.0,S-TB4642V,Thongs,Women's Panties,Underwear,160,S,Dozen,TB4642V
875,3967,15,5,10.0,XL-TB4690,Thongs,Women's Panties,Underwear,210,XL,Dozen,TB4690
876,3976,15,6,40.0,L-TB4689,Thongs,Women's Panties,Underwear,205,L,Dozen,TB4689
877,3977,15,7,40.0,M-TB4689,Thongs,Women's Panties,Underwear,170,M,Dozen,TB4689
878,3978,15,8,40.0,S-TB4689,Thongs,Women's Panties,Underwear,165,S,Dozen,TB4689
879,3991,15,9,30.0,L-TB4649,Thongs,Women's Panties,Underwear,185,L,Dozen,TB4649
880,3992,15,10,40.0,M-TB4649,Thongs,Women's Panties,Underwear,180,M,Dozen,TB4649
881,3993,15,11,30.0,S-TB4649,Thongs,Women's Panties,Underwear,155,S,Dozen,TB4649
882,3994,15,12,30.0,L-TB4649S,Thongs,Women's Panties,Underwear,205,L,Dozen,TB4649S
883,3995,15,13,30.0,M-TB4649P,Thongs,Women's Panties,Underwear,175,M,Dozen,TB4649P
884,3996,15,14,30.0,L-TB4649P,Thongs,Women's Panties,Underwear,175,L,Dozen,TB4649P
885,3997,15,15,1.0,S-TB4649P,Thongs,Women's Panties,Underwear,155,S,Dozen,TB4649P
886,3998,15,16,30.0,M-TB4649S,Thongs,Women's Panties,Underwear,165,M,Dozen,TB4649S
887,3999,15,17,30.0,S-TB4649S,Thongs,Women's Panties,Underwear,165,S,Dozen,TB4649S
888,4028,15,18,10.0,S-TD46,Thongs,Women's Panties,Underwear,155,S,Dozen,TD46
889,4029,15,19,10.0,M-TD46,Thongs,Women's Panties,Underwear,160,M,Dozen,TD46
890,4030,15,20,10.0,L-TD46,Thongs,Women's Panties,Underwear,185,L,Dozen,TD46
891,4032,15,21,10.0,M-TD46S,Thongs,Women's Panties,Underwear,175,M,Dozen,TD46S
892,4081,15,22,30.0,L-TB41,Thongs,Women's Panties,Underwear,190,L,Dozen,TB41
893,4082,15,23,30.0,M-TB41,Thongs,Women's Panties,Underwear,165,M,Dozen,TB41
894,4083,15,24,30.0,S-TB41,Thongs,Women's Panties,Underwear,165,S,Dozen,TB41
895,4084,15,25,30.0,L-TB41S,Thongs,Women's Panties,Underwear,185,L,Dozen,TB41S
896,4085,15,26,1.0,M-TB41S,Thongs,Women's Panties,Underwear,165,M,Dozen,TB41S
897,4086,15,27,30.0,S-TB41S,Thongs,Women's Panties,Underwear,155,S,Dozen,TB41S
898,4087,15,28,20.0,L-TB46B,Thongs,Women's Panties,Underwear,190,L,Dozen,TB46B
899,4088,15,29,10.0,M-TB46B,Thongs,Women's Panties,Underwear,170,M,Dozen,TB46B
900,4089,15,30,20.0,S-TB46B,Thongs,Women's Panties,Underwear,160,S,Dozen,TB46B
901,4090,15,31,10.0,L-TB46PB,Thongs,Women's Panties,Underwear,195,L,Dozen,TB46PB
902,4093,15,32,20.0,L-TB46SB,Thongs,Women's Panties,Underwear,190,L,Dozen,TB46SB
903,4094,15,33,10.0,M-TB46SB,Thongs,Women's Panties,Underwear,190,M,Dozen,TB46SB
904,4095,15,34,3.0,S-TB46SB,Thongs,Women's Panties,Underwear,170,S,Dozen,TB46SB
905,1,15,35,120.0,3-182,Undershirts,Girls' Undershirts,Underwear,822,M,Dozen,182
906,2,15,36,85.0,3-183,Undershirts,Girls' Undershirts,Underwear,620,M,Dozen,183
907,3,15,37,212.0,3-184,Undershirts,Girls' Undershirts,Underwear,718,M,Dozen,184
908,4,15,38,487.0,3-185,Undershirts,Boys' Undershirts,Underwear,820,M,Dozen,185
909,2092,15,39,20.0,3XL-171,Undershirts,Men's Undershirts,Underwear,1390,3XL,Dozen,171
910,45,15,40,312.0,1-166,Undershirts,Girls' Undershirts,Underwear,491,XS,Dozen,166
911,46,15,41,30.0,1-167,Undershirts,Girls' Undershirts,Underwear,455,XS,Dozen,167
912,47,15,42,50.0,1-170,Undershirts,Boys' Undershirts,Underwear,530,XS,Dozen,170
913,48,15,43,86.0,1-183,Undershirts,Girls' Undershirts,Underwear,482,XS,Dozen,183
914,49,15,44,270.0,1-185,Undershirts,Boys' Undershirts,Underwear,551,XS,Dozen,185
915,64,15,45,39.0,2-167,Undershirts,Girls' Undershirts,Underwear,482,S,Dozen,167
916,65,15,46,70.0,2-183,Undershirts,Girls' Undershirts,Underwear,553,S,Dozen,183
917,66,15,47,270.0,2-184,Undershirts,Girls' Undershirts,Underwear,566,S,Dozen,184
918,67,15,48,378.0,2-185,Undershirts,Boys' Undershirts,Underwear,590,S,Dozen,185
919,2118,15,49,10.0,XXL-188,Undershirts,Women's Undershirts,Underwear,1044,XXL,Dozen,188
920,2119,15,50,31.0,4XL-171,Undershirts,Men's Undershirts,Underwear,1610,4XL,Dozen,171
921,4168,15,51,20.0,LXL-ATL4667,Undershirts,Women's Undershirts,Underwear,725,L-XL,Dozen,ATL4667
922,4169,15,52,20.0,SM-ATL4667,Undershirts,Women's Undershirts,Underwear,635,S-M,Dozen,ATL4667
923,4170,15,53,40.0,LXL-ATL4641,Undershirts,Women's Undershirts,Underwear,700,L-XL,Dozen,ATL4641
924,4172,15,54,40.0,SM-ATL4641S,Undershirts,Women's Undershirts,Underwear,680,S-M,Dozen,ATL4641S
925,4173,15,55,20.0,LXL-ATL4690,Undershirts,Women's Undershirts,Underwear,690,L-XL,Dozen,ATL4690
926,4174,15,56,20.0,SM-ATL4690,Undershirts,Women's Undershirts,Underwear,620,S-M,Dozen,ATL4690
927,4175,15,57,40.0,LXL-FAV4690,Undershirts,Women's Undershirts,Underwear,965,L-XL,Dozen,FAV4690
928,2134,16,0,4.0,XL-200,Undershirts,Women's Undershirts,Underwear,1134,XL,Dozen,200
929,103,16,1,24.0,L-1711,Undershirts,Men's Undershirts,Underwear,88,L,Single Unit,1711
930,4199,16,2,12.0,SM-FAV86,Undershirts,Women's Undershirts,Underwear,935,M,Dozen,FAV86
931,105,16,3,72.0,L-173,Undershirts,Women's Undershirts,Underwear,940,L,Dozen,173
932,4200,16,4,12.0,LXL-FAV86,Undershirts,Women's Undershirts,Underwear,1030,L-XL,Dozen,FAV86
933,107,16,5,555.0,L-174,Undershirts,Men's Undershirts,Underwear,1405,L,Dozen,174
934,109,16,6,54.0,L-1741,Undershirts,Men's Undershirts,Underwear,117,L,Single Unit,1741
935,111,16,7,2.0,L-177,Undershirts,Men's Undershirts,Underwear,1245,L,Dozen,177
936,2160,16,8,20.0,3-169,Undershirts,Girls' Undershirts,Underwear,630,M,Dozen,169
937,113,16,9,36.0,L-1771,Undershirts,Men's Undershirts,Underwear,104,L,Single Unit,1771
938,2161,16,10,2.0,1-169,Undershirts,Girls' Undershirts,Underwear,455,XS,Dozen,169
939,115,16,11,95.0,L-188,Undershirts,Women's Undershirts,Underwear,935,L,Dozen,188
940,2162,16,12,5.0,2-161,Undershirts,Girls' Undershirts,Underwear,625,S,Dozen,161
941,117,16,13,505.0,L-191,Undershirts,Men's Undershirts,Underwear,1165,L,Dozen,191
942,2163,16,14,20.0,2-169,Undershirts,Girls' Undershirts,Underwear,559,S,Dozen,169
943,119,16,15,54.0,L-1911,Undershirts,Men's Undershirts,Underwear,97,L,Single Unit,1911
944,120,16,16,238.0,L-191S,Undershirts,Men's Undershirts,Underwear,1360,L,Dozen,191S
945,121,16,17,54.0,L-191S1,Undershirts,Men's Undershirts,Underwear,113,L,Single Unit,191S1
946,122,16,18,1.0,L-1931,Undershirts,Men's Undershirts,Underwear,116,L,Single Unit,1931
947,123,16,19,0.0,L-1941,Undershirts,Men's Undershirts,Underwear,117,L,Single Unit,1941
948,124,16,20,0.0,L-3101,Undershirts,Women's Undershirts,Underwear,87,L,Single Unit,3101
949,125,16,21,20.0,L-3101S,Undershirts,Women's Undershirts,Underwear,95,L,Single Unit,3101S
950,126,16,22,20.0,L-3102,Undershirts,Women's Undershirts,Underwear,102,L,Single Unit,3102
951,127,16,23,11.0,L-3102S,Undershirts,Women's Undershirts,Underwear,113,L,Single Unit,3102S
952,128,16,24,230.0,L-3103,Undershirts,Women's Undershirts,Underwear,128,L,Single Unit,3103
953,129,16,25,2.0,L-3104,Undershirts,Women's Undershirts,Underwear,87,L,Single Unit,3104
954,130,16,26,43.0,L-3104S,Undershirts,Women's Undershirts,Underwear,97,L,Single Unit,3104S
955,131,16,27,104.0,L-3105,Undershirts,Women's Undershirts,Underwear,90,L,Single Unit,3105
956,132,16,28,94.0,L-3105S,Undershirts,Women's Undershirts,Underwear,113,L,Single Unit,3105S
957,133,16,29,335.0,L-3106,Undershirts,Women's Undershirts,Underwear,116,L,Single Unit,3106
958,134,16,30,12.0,L-4201,Undershirts,Women's Undershirts,Underwear,112,L,Single Unit,4201
959,135,16,31,0.0,L-4202,Undershirts,Women's Undershirts,Underwear,102,L,Single Unit,4202
960,136,16,32,0.0,L-4203,Undershirts,Women's Undershirts,Underwear,128,L,Single Unit,4203
961,137,16,33,6.0,L-4204,Undershirts,Women's Undershirts,Underwear,98,L,Single Unit,4204
962,138,16,34,9.0,L-4205,Undershirts,Women's Undershirts,Underwear,94,L,Single Unit,4205
963,2179,16,35,6.0,L-200,Undershirts,Women's Undershirts,Underwear,970,L,Dozen,200
964,2180,16,36,14.0,XXL-200,Undershirts,Women's Undershirts,Underwear,1020,XXL,Dozen,200
965,2188,16,37,11.0,S-174,Undershirts,Men's Undershirts,Underwear,1055,S,Dozen,174
966,2190,16,38,11.0,L-172,Undershirts,Women's Undershirts,Underwear,858,L,Dozen,172
967,2192,16,39,4.0,S-172,Undershirts,Women's Undershirts,Underwear,640,S,Dozen,172
968,2246,16,40,3.0,1-161,Undershirts,Girls' Undershirts,Underwear,541,XS,Dozen,161
969,2248,16,41,19.0,L-199,Undershirts,Women's Undershirts,Underwear,1179,L,Dozen,199
970,4318,16,42,11.0,XL-199,Undershirts,Women's Undershirts,Underwear,1140,XL,Dozen,199
971,4324,16,43,20.0,LXL-ATL4641S,Undershirts,Women's Undershirts,Underwear,745,L-XL,Dozen,ATL4641S
972,4327,16,44,20.0,SM-ATL4641,Undershirts,Women's Undershirts,Underwear,620,S-M,Dozen,ATL4641
973,4328,16,45,0.0,LXL-ATL90,Undershirts,Women's Undershirts,Underwear,685,L-XL,Dozen,ATL90
974,2286,16,46,11.0,L-177S,Undershirts,Men's Undershirts,Underwear,1368,L,Dozen,177S
975,2287,16,47,12.0,M-177S,Undershirts,Men's Undershirts,Underwear,1175,M,Dozen,177S
976,2288,16,48,11.0,S-171,Undershirts,Men's Undershirts,Underwear,924,S,Dozen,171
977,2289,16,49,24.0,XL-177S,Undershirts,Men's Undershirts,Underwear,1270,XL,Dozen,177S
978,2290,16,50,7.0,3-157,Undershirts,Girls' Undershirts,Underwear,606,M,Dozen,157
979,2291,16,51,10.0,3-158,Undershirts,Girls' Undershirts,Underwear,640,M,Dozen,158
980,2292,16,52,20.0,3-165,Undershirts,Girls' Undershirts,Underwear,593,M,Dozen,165
981,2293,16,53,20.0,3-166,Undershirts,Girls' Undershirts,Underwear,666,M,Dozen,166
982,2294,16,54,22.0,3-179,Undershirts,Girls' Undershirts,Underwear,607,M,Dozen,179
983,2295,16,55,8.0,1-157,Undershirts,Girls' Undershirts,Underwear,473,XS,Dozen,157
984,2296,16,56,5.0,1-158,Undershirts,Girls' Undershirts,Underwear,520,XS,Dozen,158
985,2297,16,57,8.0,1-165,Undershirts,Girls' Undershirts,Underwear,539,XS,Dozen,165
986,2298,17,0,50.0,1-179,Undershirts,Girls' Undershirts,Underwear,482,XS,Dozen,179
987,2299,17,1,30.0,2-157,Undershirts,Girls' Undershirts,Underwear,551,S,Dozen,157
988,2300,17,2,1.0,2-158,Undershirts,Girls' Undershirts,Underwear,560,S,Dozen,158
989,2301,17,3,10.0,2-165,Undershirts,Girls' Undershirts,Underwear,565,S,Dozen,165
990,2302,17,4,2.0,2-166,Undershirts,Girls' Undershirts,Underwear,565,S,Dozen,166
991,2303,17,5,1.0,2-179,Undershirts,Girls' Undershirts,Underwear,560,S,Dozen,179
992,2304,17,6,2.0,2-181,Undershirts,Girls' Undershirts,Underwear,618,S,Dozen,181
993,2307,17,7,20.0,3-181,Undershirts,Girls' Undershirts,Underwear,690,M,Dozen,181
994,2308,17,8,1.0,1-181,Undershirts,Girls' Undershirts,Underwear,527,XS,Dozen,181
995,2309,17,9,8.0,1-182,Undershirts,Girls' Undershirts,Underwear,626,XS,Dozen,182
996,2310,17,10,12.0,1-184,Undershirts,Girls' Undershirts,Underwear,504,XS,Dozen,184
997,2311,17,11,6.0,1-186,Undershirts,Girls' Undershirts,Underwear,623,XS,Dozen,186
998,2312,17,12,6.0,2-182,Undershirts,Girls' Undershirts,Underwear,604,S,Dozen,182
999,2325,17,13,5.0,XXL-177S,Undershirts,Men's Undershirts,Underwear,1044,XXL,Dozen,177S
1000,3723,17,14,7.0,M-204,Undershirts,Women's Undershirts,Underwear,830,M,Dozen,204
1001,3724,17,15,7.0,L-204,Undershirts,Women's Undershirts,Underwear,1040,L,Dozen,204
1002,3725,17,16,15.0,M-207,Undershirts,Women's Undershirts,Underwear,815,M,Dozen,207
1003,4408,17,17,39.0,LXL-FAN40,Undershirts,Women's Undershirts,Underwear,940,L-XL,Dozen,FAN40
1004,3726,17,18,13.0,L-207,Undershirts,Women's Undershirts,Underwear,995,L,Dozen,207
1005,320,17,19,16.0,M-171,Undershirts,Men's Undershirts,Underwear,980,M,Dozen,171
1006,321,17,20,54.0,M-1711,Undershirts,Men's Undershirts,Underwear,78,M,Single Unit,1711
1007,322,17,21,60.0,M-172,Undershirts,Women's Undershirts,Underwear,801,M,Dozen,172
1008,323,17,22,90.0,M-173,Undershirts,Women's Undershirts,Underwear,746,M,Dozen,173
1009,324,17,23,537.0,M-174,Undershirts,Men's Undershirts,Underwear,1285,M,Dozen,174
1010,325,17,24,54.0,M-1741,Undershirts,Men's Undershirts,Underwear,106,M,Single Unit,1741
1011,326,17,25,77.0,M-175,Undershirts,Women's Undershirts,Underwear,890,M,Dozen,175
1012,327,17,26,382.0,M-177,Undershirts,Men's Undershirts,Underwear,1095,M,Dozen,177
1013,328,17,27,31.0,M-1771,Undershirts,Men's Undershirts,Underwear,92,M,Single Unit,1771
1014,329,17,28,90.0,M-188,Undershirts,Women's Undershirts,Underwear,845,M,Dozen,188
1015,330,17,29,16.0,M-191,Undershirts,Men's Undershirts,Underwear,1005,M,Dozen,191
1016,331,17,30,59.0,M-1911,Undershirts,Men's Undershirts,Underwear,92,M,Single Unit,1911
1017,332,17,31,5.0,M-191S,Undershirts,Men's Undershirts,Underwear,1171,M,Dozen,191S
1018,333,17,32,30.0,M-191S1,Undershirts,Men's Undershirts,Underwear,98,M,Single Unit,191S1
1019,334,17,33,0.0,M-3101,Undershirts,Women's Undershirts,Underwear,75,M,Single Unit,3101
1020,335,17,34,4.0,M-3102,Undershirts,Women's Undershirts,Underwear,91,M,Single Unit,3102
1021,336,17,35,34.0,M-3103,Undershirts,Women's Undershirts,Underwear,110,M,Single Unit,3103
1022,337,17,36,6.0,M-3103S,Undershirts,Women's Undershirts,Underwear,120,M,Single Unit,3103S
1023,338,17,37,35.0,M-3104,Undershirts,Women's Undershirts,Underwear,72,M,Single Unit,3104
1024,339,17,38,0.0,M-3104S,Undershirts,Women's Undershirts,Underwear,93,M,Single Unit,3104S
1025,340,17,39,3.0,M-3105,Undershirts,Women's Undershirts,Underwear,85,M,Single Unit,3105
1026,341,17,40,281.0,M-3106,Undershirts,Women's Undershirts,Underwear,107,M,Single Unit,3106
1027,342,17,41,306.0,M-3106S,Undershirts,Women's Undershirts,Underwear,112,M,Single Unit,3106S
1028,343,17,42,0.0,M-4201,Undershirts,Women's Undershirts,Underwear,93,M,Single Unit,4201
1029,344,17,43,0.0,M-4202,Undershirts,Women's Undershirts,Underwear,88,M,Single Unit,4202
1030,345,17,44,3.0,M-4203,Undershirts,Women's Undershirts,Underwear,112,M,Single Unit,4203
1031,346,17,45,0.0,M-4204,Undershirts,Women's Undershirts,Underwear,93,M,Single Unit,4204
1032,347,17,46,7.0,M-4205,Undershirts,Women's Undershirts,Underwear,98,M,Single Unit,4205
1033,348,17,47,76.0,M-4206,Undershirts,Women's Undershirts,Underwear,109,M,Single Unit,4206
1034,2451,17,48,12.0,XL-201S,Undershirts,Women's Undershirts,Underwear,1107,XL,Dozen,201S
1035,2452,17,49,12.0,XXL-201S,Undershirts,Women's Undershirts,Underwear,1008,XXL,Dozen,201S
1036,2484,17,50,16.0,L-201S,Undershirts,Women's Undershirts,Underwear,1037,L,Dozen,201S
1037,2520,17,51,12.0,SM-190S,Undershirts,Women's Undershirts,Underwear,915,S-M,Dozen,190S
1038,2521,17,52,1.0,LXL-190S,Undershirts,Women's Undershirts,Underwear,969,L-XL,Dozen,190S
1039,2525,17,53,8.0,M-201S,Undershirts,Women's Undershirts,Underwear,895,M,Dozen,201S
1040,2541,17,54,19.0,SM-205,Undershirts,Women's Undershirts,Underwear,835,S-M,Dozen,205
1041,2542,17,55,4.0,LXL-205,Undershirts,Women's Undershirts,Underwear,910,L-XL,Dozen,205
1042,2543,17,56,4.0,SM-205S,Undershirts,Women's Undershirts,Underwear,915,S-M,Dozen,205S
1043,2544,17,57,4.0,LXL-205S,Undershirts,Women's Undershirts,Underwear,1030,L-XL,Dozen,205S
1044,2545,18,0,1.0,SM-205K,Undershirts,Women's Undershirts,Underwear,930,S-M,Dozen,205K
1045,2546,18,1,5.0,LXL-205K,Undershirts,Women's Undershirts,Underwear,1035,L-XL,Dozen,205K
1046,2685,18,2,4.0,M-177S1,Undershirts,Men's Undershirts,Underwear,115,M,Single Unit,177S1
1047,642,18,3,62.0,S-173,Undershirts,Women's Undershirts,Underwear,662,S,Dozen,173
1048,643,18,4,0.0,S-3101,Undershirts,Women's Undershirts,Underwear,71,S,Single Unit,3101
1049,645,18,5,81.0,S-3103,Undershirts,Women's Undershirts,Underwear,101,S,Single Unit,3103
1050,646,18,6,57.0,S-3103S,Undershirts,Women's Undershirts,Underwear,101,S,Single Unit,3103S
1051,647,18,7,38.0,S-3104,Undershirts,Women's Undershirts,Underwear,69,S,Single Unit,3104
1052,648,18,8,0.0,S-3104S,Undershirts,Women's Undershirts,Underwear,91,S,Single Unit,3104S
1053,649,18,9,172.0,S-3106,Undershirts,Women's Undershirts,Underwear,102,S,Single Unit,3106
1054,650,18,10,110.0,S-3106S,Undershirts,Women's Undershirts,Underwear,111,S,Single Unit,3106S
1055,651,18,11,0.0,S-4201,Undershirts,Women's Undershirts,Underwear,89,S,Single Unit,4201
1056,652,18,12,1.0,S-4205,Undershirts,Women's Undershirts,Underwear,89,S,Single Unit,4205
