,ProductID,Modelo,MAE,MSE,RMSE,MAPE,Predictions
15,526,EMA,0.4453091045750952,0.21294863611747306,0.461463580488724,11.591071613656382,"[3.367190895424905, 3.367190895424905, 3.367190895424905, 3.367190895424905, 3.367190895424905, 3.367190895424905, 3.367190895424905, 3.367190895424905, 3.367190895424905]"
16,2133,EMA,0.0,0.0,0.0,0.0,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
17,3413,EMA,0.0,0.0,0.0,0.0,"[4.0, 4.0, 4.0]"
18,373,EMA,0.0,0.0,0.0,0.0,"[5.0, 5.0, 5.0, 5.0, 5.0]"
19,1522,EMA,0.0,0.0,0.0,0.0,"[10.0, 10.0]"
20,1737,EMA,0.24869848174107684,0.06344532257541877,0.2518835496324021,23.783241697501786,"[1.3022699103125055, 1.3022699103125055, 1.3022699103125055, 1.3022699103125055]"
21,1518,EMA,0.010209396781325708,0.00010423178263854373,0.010209396781325708,0.34031322604419023,"[3.0102093967813257, 3.0102093967813257, 3.0102093967813257, 3.0102093967813257, 3.0102093967813257]"
22,532,EMA,0.0,0.0,0.0,0.0,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
23,1767,EMA,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
24,176,EMA,0.0,0.0,0.0,0.0,"[1.0, 1.0]"
25,2751,EMA,0.0,0.0,0.0,0.0,"[4.0, 4.0, 4.0, 4.0]"
26,2963,EMA,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0]"
27,2551,EMA,0.837218846400495,0.7122775517776275,0.8439653735655436,21.576565960591758,"[3.032346370990809, 3.032346370990809, 3.032346370990809]"
28,784,EMA,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
29,1331,EMA,0.0,0.0,0.0,0.0,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]"
30,2962,EMA,0.09829569453057685,0.009662043563248476,0.09829569453057685,4.9147847265288425,"[2.098295694530577, 2.098295694530577, 2.098295694530577]"
31,2806,EMA,1.043686133311617,1.0892807448669544,1.043686133311617,52.18430666558085,"[3.043686133311617, 3.043686133311617, 3.043686133311617, 3.043686133311617]"
32,372,EMA,0.017454775277595314,0.00030466917999135253,0.017454775277595314,0.5818258425865104,"[3.0174547752775953, 3.0174547752775953, 3.0174547752775953, 3.0174547752775953, 3.0174547752775953, 3.0174547752775953, 3.0174547752775953, 3.0174547752775953]"
33,3646,EMA,0.0,0.0,0.0,0.0,"[1.0, 1.0]"
34,471,EMA,0.32758371939165914,0.13307493155719186,0.3647943688671631,12.935271894538221,"[2.672417524360787, 2.672417524360787, 2.672417524360787, 2.672417524360787, 2.672417524360787, 2.672417524360787]"
35,2561,EMA,,,,,"[nan, nan, nan, nan, nan]"
36,3383,EMA,0.9558674685780315,0.9183122471154036,0.9582860987802148,31.064947784479717,"[4.039200801911365, 4.039200801911365, 4.039200801911365]"
37,3070,EMA,0.0,0.0,0.0,0.0,"[5.0, 5.0, 5.0, 5.0]"
38,2790,EMA,1.4949013760647523,2.41473012416029,1.5539401932379155,110.01116480439393,"[3.0949013760647524, 3.0949013760647524, 3.0949013760647524, 3.0949013760647524]"
39,3250,EMA,0.0,0.0,0.0,0.0,"[4.0, 4.0]"
40,3474,EMA,0.0,0.0,0.0,0.0,"[3.0, 3.0, 3.0]"
41,1163,EMA,0.0,0.0,0.0,0.0,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]"
42,417,EMA,1.3894366167800936,1.9305341120493125,1.3894366167800936,46.314553892669785,"[4.389436616780094, 4.389436616780094, 4.389436616780094, 4.389436616780094]"
43,1611,EMA,,,,,"[nan, nan, nan, nan]"
44,365,EMA,0.19664850669300518,0.04330026481421856,0.20808715677383494,4.84499731928466,"[4.2799818400263385, 4.2799818400263385, 4.2799818400263385]"
45,3447,EMA,0.0,0.0,0.0,0.0,"[1.0, 1.0]"
46,3236,EMA,,,,,"[nan, nan, nan]"
47,1073,EMA,0.0,0.0,0.0,0.0,"[10.0, 10.0, 10.0, 10.0]"
48,2926,EMA,0.04625039216719351,0.0021390987756191946,0.04625039216719351,1.1562598041798378,[4.0462503921671935]
49,1248,EMA,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0]"
50,3606,EMA,0.0020079550023752724,4.03188329156388e-06,0.0020079550023752724,0.20079550023752724,"[1.0020079550023753, 1.0020079550023753]"
51,147,EMA,0.21249430579077774,0.04527535777128233,0.2127800690179471,21.175508143947084,"[1.2166609724574444, 1.2166609724574444, 1.2166609724574444, 1.2166609724574444, 1.2166609724574444, 1.2166609724574444, 1.2166609724574444, 1.2166609724574444]"
52,698,EMA,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
53,1067,EMA,1.2533371694747855,1.570854060387067,1.2533371694747855,62.666858473739275,"[3.2533371694747855, 3.2533371694747855]"
54,2246,EMA,0.0,0.0,0.0,0.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]"
55,2820,EMA,,,,,"[nan, nan, nan, nan]"
56,440,EMA,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0]"
57,544,EMA,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
58,2299,EMA,0.0,0.0,0.0,0.0,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0]"
59,1813,EMA,0.004134600215055961,1.7094918938340802e-05,0.004134600215055961,0.13782000716853204,"[2.995865399784944, 2.995865399784944, 2.995865399784944, 2.995865399784944, 2.995865399784944, 2.995865399784944, 2.995865399784944, 2.995865399784944]"
60,2287,EMA,0.008714946133905777,7.595028611687924e-05,0.008714946133905777,0.8714946133905777,"[0.9912850538660942, 0.9912850538660942, 0.9912850538660942, 0.9912850538660942, 0.9912850538660942, 0.9912850538660942]"
61,3378,EMA,0.8014459802796812,0.6423156593064591,0.8014459802796812,80.14459802796812,"[1.8014459802796812, 1.8014459802796812, 1.8014459802796812]"
62,2017,EMA,0.0,0.0,0.0,0.0,"[3.0, 3.0, 3.0, 3.0]"
63,552,EMA,0.0,0.0,0.0,0.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
64,2932,EMA,0.0,0.0,0.0,0.0,"[1.0, 1.0]"
65,3463,EMA,0.0,0.0,0.0,0.0,"[3.0, 3.0, 3.0]"
66,3046,EMA,0.0,0.0,0.0,0.0,"[1.0, 1.0]"
67,3430,EMA,,,,,"[nan, nan]"
68,3125,EMA,0.0,0.0,0.0,0.0,"[2.0, 2.0, 2.0]"
69,3262,EMA,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0]"
70,2722,EMA,,,,,"[nan, nan, nan, nan]"
71,3420,EMA,0.006764542282327035,4.575903228939025e-05,0.006764542282327035,0.16911355705817588,"[3.993235457717673, 3.993235457717673, 3.993235457717673]"
72,3278,EMA,0.24697562149435637,0.060996957612523585,0.24697562149435637,12.348781074717818,"[1.7530243785056436, 1.7530243785056436, 1.7530243785056436]"
73,2998,EMA,0.5361219727396541,0.29205639928388805,0.5404224267033041,10.88710755116722,"[4.380544693927012, 4.380544693927012, 4.380544693927012]"
